abstracts,annotated_labels,Negative Class Confidence Scores,Postive Class Confidence Scores
"BACKGROUND: The risk of Kaposi's sarcoma-associated herpesvirus (KSHV) acquisition among children is increased by HIV infection. Antiretroviral therapy (ART) was recently made widely available to HIV-infected children in Zambia. However, the impact of early ART on KSHV transmission to HIV-infected children is unknown. METHODS: We enrolled and followed a cohort of 287 HIV-exposed, KSHV-negative children under 12 months of age from Lusaka, Zambia, to identify KSHV seroconversion events. Potential factors associated with KSHV infection-with an emphasis on HIV, ART, and immunological measures-were assessed through structured questionnaires and blood analyses. Incidence rate, Kaplan-Meier, and multivariable Cox regression models were used to assess differences in time to event (KSHV seroconversion) between groups. All statistical tests were two-sided. RESULTS: During follow-up, 151 (52.6%) children underwent KSHV seroconversion. Based on 3552 months of follow-up, we observed similar KSHV incidence rates between HIV-infected and uninfected children. Among HIV-infected children, ART-naive children had statistically significantly increased risk of KSHV acquisition (adjusted hazard ratio [AHR] = 5.04, 95% confidence interval [CI] = 2.36 to 10.80, P < .001). Time-updated CD4(+) T-cell percentage was also statistically significantly associated with risk of KSHV acquisition (AHR = 0.82, 95% CI = 0.74 to 0.92, P < .001), such that each 5% increase of CD4(+) T-cells represented an 18% decrease in risk of acquiring KSHV. CONCLUSIONS: Our data suggest that early ART and prevention of immune suppression reduce the risk of KSHV acquisition among HIV-infected children in an area where both viruses are highly endemic. This study highlights the importance of programs in Africa to provide children with ART immediately after HIV infection is diagnosed.",1,-1.3918585777282715,1.561800479888916
"This article focuses on the necessary psychometric properties of a patient-reported outcomes (PROs) measure. Topics include the importance of reliability and validity, psychometric approaches used to provide reliability and validity estimates, the kinds of evidence needed to indicate that a PRO has a sufficient level of reliability and validity, contexts that may affect psychometric properties, methods available to evaluate PRO instruments when the context varies, and types of reliability and validity testing that are appropriate during different phases of clinical trials. Points discussed include the perspective that the psychometric properties of reliability and validity are on a continuum in which the more evidence one has, the greater confidence there is in the value of the PRO data. Construct validity is the type of validity most frequently used with PRO instruments as few 'gold standards' exist to allow the use of criterion validity and content validity by itself only provides beginning evidence of validity. Several guidelines are recommended for establishing sufficient evidence of reliability and validity. For clinical trials, a minimum reliability threshold of 0.70 is recommended. Sample sizes for testing should include at least 200 cases and results should be replicated in at least one additional sample. At least one full report on the development of the instrument and one on the use of the instrument are deemed necessary to evaluate the PRO psychometric properties. Psychometric testing ideally occurs before the initiation of Phase III trials. When testing does not occur prior to a Phase III trial, considerable risk is posed in relation to the ability to substantiate the use of the PRO data. Various qualitative (e.g., focus groups, behavioral coding, cognitive interviews) and quantitative approaches (e.g., differential item functioning testing) are useful in evaluating the reliability and validity of PRO instruments",0,2.1598587036132812,-1.9788274765014648
"INTRODUCTION: Emerging adults (ages 18 to 25) are more likely to use e-cigarettes compared to other age groups, but little is known about their risk and protective factors. A next step to understanding e-cigarette use among emerging adults may involve examining how transition-to-adulthood themes are associated with e-cigarette use. It may also be important to know which specific transitions, and how the accumulated number of role transitions experienced in emerging adulthood, are associated with e-cigarette use. METHODS: Emerging adults completed surveys indicating their identification with transition-to-adulthood themes, role transitions in the past year, and e-cigarette use. Logistic regression models examined the associations between transition-to-adulthood themes and e-cigarette use. Separate logistic regression models explored the association between individual role transitions, as well as the accumulated number of role transitions experienced, and e-cigarette use, controlling for age, gender, and ethnicity. RESULTS: Among the participants (n = 555), 21% were male, the average age was 22, 45% reported lifetime, and 12% reported past-month, e-cigarette use. Participants who felt emerging adulthood was a time of experimentation/possibility were more likely to report e-cigarette use. Several role transitions were found to be associated with e-cigarette use such as loss of a job, dating someone new, and experiencing a breakup. The relationship between the accumulated number of role transitions and e-cigarette use was curvilinear. CONCLUSION: Findings from this pilot study can be a point of departure for future studies looking to understand the risk and protective factors of e-cigarettes among emerging adults.",0,2.076317071914673,-1.9230585098266602
"OBJECTIVES: To evaluate the associations of dietary macronutrients, food groups, and eating patterns with risk of breast cancer in a population-based case-control study. METHODS: In this study among women 20-44 years of age, 568 cases with breast cancer and 1451 population-based controls were included. They completed a detailed in-person interview, a self-administered food-frequency questionnaire and were measured for anthropometric indices. Logistic regression was used to estimate odds ratios (OR) and their 95% confidence intervals (CI) of breast cancer, adjusted for age, study site, race, education, alcohol consumption, oral contraceptive usage, smoking status, and body mass index. RESULTS: There was no association between breast cancer risk and intake of calories, macronutrients, or types of fat. Risk of breast cancer was unrelated to intakes of a variety of food groups, including red meats, dairy, high-fat snacks and desserts, or foods high in animal fat. Increased risk was observed for high intake of a food group composed of sweet items, particularly sodas and desserts. Risk increased linearly with percent of calories from sweets and frequency of sweets intake. Consumption of sweets 9.8 or more times per week compared with <2.8 times per week was associated with an adjusted OR of 1.32 (95% CI = 1.0-1.8). This association did not appear to be due to the high-fat foods or carbonated beverages that comprised the food group. Compared with women reporting one or two meals and snacks per day, reduced risks were noted for women reporting six or more (OR = 0.69, 95% CI = 0.4-1.1). CONCLUSIONS: These data suggest a modest relationship between intakes of sweet items with risk of in-situ and localized breast cancer in young women. This relation is consistent with the hypothesized link of high insulin exposure and risk of breast cancer. There was some suggestion that women who ate many times during the day were at reduced risk of disease, which is also consistent with an insulin-related mechanism",1,-1.528071403503418,1.2178778648376465
"Given the growing body of evidence demonstrating the significant implications of health literacy on a myriad of outcomes, researchers continue to incorporate health literacy metrics in studies. With this proliferation in measurement of health literacy in research, it has become increasingly important to understand how various health literacy tools perform in specific populations. Our objective was to compare the performance of two widely used tests, the Short Test of Functional Health Literacy in Adults (S-TOFHLA) and the Newest Vital Sign (NVS) among and between a sample of English and Spanish-speaking patients. Adults (N = 402) ages 50-75 years participating in a trial to promote colorectal cancer screening completed in-person interviews which included both measures of health literacy. In the full sample, the tests were moderately correlated (r = 0.69, p < .0001); however, there was a stronger correlation among those completing the test in Spanish (r = 0.83) as compared with English (r = 0.58, p < .0001). English speakers more often were categorized as having adequate literacy by the S-TOFHLA as compared with the NVS, whereas Spanish speakers scored consistently low on both instruments. These findings indicate that the categorization of participants into levels of literacy is likely to vary, depending on whether the NVS or S-TOFHLA is used for assessment, a factor which researchers should be aware of when selecting literacy assessments.",0,-1.1596064567565918,0.9760288000106812
"BACKGROUND & AIMS: We aimed to identify new serum biomarkers of esophageal adenocarcinoma (EAC). METHODS: We performed metabolomic analyses of serum samples from 2 sets of case-control pairs in the discovery phase, each consisting of 30 patients with histologically confirmed EAC (cases) from the University of Texas MD Anderson Cancer Center and 30 matched subjects without EAC (controls). We identified metabolites whose levels differed significantly between cases and controls and validated those with the greatest difference in an analysis of 321 EAC cases and 331 controls. We generated a metabolite risk score (MRS) for the metabolites. RESULTS: The levels of 64 metabolites differed significantly between EAC cases and controls in the discovery phase. The metabolites with the greatest difference were amino acid L-proline (LP), ketone body 3-hydroxybutyrate (BHBA), and carbohydrate D-mannose (DM); these differences were confirmed in the validation set. Cases had lower mean levels of LP than controls (22.78 +/- 6.79 mug/mL vs 28.24 +/- 8.64 mug/mL; P < .001) and higher levels of BHBA (18.06 +/- 17.84 mug/mL vs 7.73 +/- 9.92 mug/mL; P < .001) and DM (9.87 +/- 4.28 mug/mL vs 6.28 +/- 3.61 mug/mL; P < .001). Levels of DM were significantly higher in patients with late-stage EAC than early-stage EAC (10.61 +/- 4.79 mug/mL vs 8.97 +/- 3.36 mug/mL; P = .005). Higher levels of LP were associated with significant decrease in risk of EAC (odds ratio [OR], 0.26; 95% confidence interval [CI], 0.18-0.38). A significant increase in risk of EAC was associated with higher levels of BHBA (OR, 4.05; 95% CI, 2.84-5.78) and DM (OR, 7.04; 95% CI, 4.79-10.34). Levels of all 3 metabolites associated with EAC risk in a dose response manner; the level of risk conferred by the metabolites increased jointly with smoking status and body mass index. Individuals with high MRS had significant (7.76-fold) increase in risk of EAC vs those with low MRS. Smokers with high MRS had the greatest risk of EAC (OR, 23.40; 95% CI, 10.95-50.00), compared with never smokers with low MRS. CONCLUSIONS: On the basis of a case vs control metabolic profile analysis, levels of LP, BHBA, and DM are associated with risk of EAC. These markers might be used as risk and prognostic factors for patients with EAC.",1,-0.05608329176902771,-0.219398632645607
"OBJECTIVE: To examine how women cope with genetic testing for heightened susceptibility to breast cancer. METHODS: Participants were 126 White women (age = 44 +/- 9 years) who were participants in a larger study of genetic testing for risk of different chronic diseases. All women were at higher-than-average risk for breast cancer due to a personal and/or family history and were considering genetic testing. Distress (Symptom Checklist-90-Revised, Impact of Event Scale, Perceived Stress Scale, Spielberger State-Trait Anxiety Inventory, and the Center for Epidemiological Studies Depression Scale) was assessed at four assessments; one before and three after the decision to have genetic testing. The majority of women (n = 100) had testing. The follow-up assessments occurred at 1 week after receiving results (or 3-4 months after baseline if testing was not elected), and then at 3 and 6 months after the second assessment. Coping (Brief COPE) was measured at the first and third assessments. RESULTS: Coping was relatively stable over time and did not vary as a function of genetic test results. Active coping strategies were used more often by women with a personal cancer history than by women without cancer. Use of avoidant coping was reliably and positively associated with distress over time independent of cancer history and test result. CONCLUSIONS: The identification of specific coping styles that were associated with more or less distress is useful as a means of identifying and targeting coping interventions and predicting which participants may be at risk for distress",1,0.3488655388355255,-0.2971886694431305
"PURPOSE: Evidence suggests that inflammation may drive fatigue in cancer survivors. Research in healthy populations has shown reduced inflammation with higher dietary intake of omega-3 polyunsaturated fatty acids (PUFAs), which could potentially reduce fatigue. This study investigated fatigue, inflammation, and intake of omega-3 and omega-6 PUFAs among breast cancer survivors. METHODS: Six hundred thirty-three survivors (mean age, 56 years; stage I to IIIA) participating in the Health, Eating, Activity, and Lifestyle Study completed a food frequency/dietary supplement questionnaire and provided a blood sample assayed for C-reactive protein (CRP) and serum amyloid A (30 months after diagnosis) and completed the Piper Fatigue Scale and Short Form-36 (SF-36) vitality scale (39 months after diagnosis). Analysis of covariance and logistic regression models tested relationships between inflammation and fatigue, inflammation and omega-3 and omega-6 PUFA intake, and PUFA intake and fatigue, controlling for three incremental levels of confounders. Fatigue was analyzed continuously (Piper scales) and dichotomously (SF-36 vitality </= 50). RESULTS: Behavioral (P = .003) and sensory (P = .001) fatigue scale scores were higher by increasing CRP tertile; relationships were attenuated after adjustment for medication use and comorbidity. Survivors with high CRP had 1.8 times greater odds of fatigue after full adjustment (P < .05). Higher intake of omega-6 relative to omega-3 PUFAs was associated with greater CRP (P = .01 after full adjustment) and greater odds of fatigue (odds ratio, 2.6 for the highest v lowest intake; P < .05). CONCLUSION: Results link higher intake of omega-3 PUFAs, decreased inflammation, and decreased physical aspects of fatigue. Future studies should test whether omega-3 supplementation may reduce fatigue among significantly fatigued breast cancer survivors",1,-0.9933708906173706,1.072331428527832
"OBJECTIVES: We compared the relative efficacy of a fictional narrative film to a more traditional nonnarrative film in conveying the same health information. METHODS: We used a random digit dial procedure to survey the cervical cancer-related knowledge, attitudes, and behavior of non-Hispanic White, Mexican American, and African American women, aged 25 to 45 years, living in Los Angeles, California, from 2011 to 2012. Participants (n = 704) were randomly assigned to view either a narrative or nonnarrative film containing the same information about how cervical cancer could be prevented or detected, and they were re-contacted 2 weeks and 6 months later. RESULTS: At 2 weeks, both films produced a significant increase in cervical cancer-related knowledge and attitudes, but these effects were significantly higher for the narrative film. At 6 months, viewers of both films retained greater than baseline knowledge and more positive attitudes toward Papanicolaou (Pap) tests, but women who saw the narrative were significantly more likely to have had or scheduled a Pap test. The narrative was particularly effective for Mexican American women, eliminating cervical cancer screening disparities found at baseline. CONCLUSIONS: Narratives might prove to be a useful tool for reducing health disparities.",1,1.293508768081665,-1.3228662014007568
"We prospectively examined the relation of relative telomere lengths (RTLs), a marker of biological aging, to phobic anxiety in later-life. RTLs in peripheral blood leukocytes were measured among 3194 women in the Nurses' Health Study who provided blood samples in 1989/90. The Crown-Crisp Phobic Index (CCI, range=0-16) was assessed in 1988 and 2004. Only participants with CCI</=3 (consistent with no meaningful anxiety symptoms) in 1988 were included. We related baseline RTLs to odds ratios (ORs) of incident high phobic anxiety symptoms (CCI>/=6). To enhance clinical relevance, we used finite mixture modeling (FMM) to relate baseline RTLs to latent classes of CCI in 2004. RTLs were not significantly associated with high phobic anxiety symptoms after 16 years of follow-up. However, FMM identified 3 groups of phobic symptoms in later-life: severe, minimal/intermediate, and non-anxious. The severe group had non-significantly shorter multivariable-adjusted mean RTLs than the minimal/intermediate and non-anxious groups. Women with shorter telomeres vs. longest telomeres had non-significantly higher likelihood of being in the severe vs. non-anxious group. Overall, there was no significant association between RTLs and incident phobic anxiety symptoms. Further work is required to explore potential connections of telomere length and emergence of severe phobic anxiety symptoms during later-life.",1,-1.6532542705535889,1.412921667098999
"OBJECTIVES: We assessed public and smoker support for enacted and potential point-of-sale (POS) tobacco-control policies under the Family Smoking Prevention and Tobacco Control Act. METHODS: We surveyed a US nationally representative sample of 17, 507 respondents (6595 smokers) in January through February 2013, and used linear regression to calculate weighted point estimates and identify factors associated with support for POS policies among adults and smokers. RESULTS: Overall, nonsmokers were more supportive than were smokers. Regardless of smoking status, African Americans, Hispanics, women, and those of older ages were more supportive than White, male, and younger respondents, respectively. Policy support varied by provision. More than 80% of respondents supported minors' access restrictions and more than 45% supported graphic warnings. Support was lowest for plain packaging (23%), black-and-white advertising (26%), and a ban on menthol cigarettes (36%). CONCLUSIONS: Public support for marketing and POS provisions is low relative to other areas of tobacco control. Tobacco-control advocates and the Food and Drug Administration should build on existing levels of public support to promote and maintain evidence-based, but controversial, policy changes in the retail environment.",0,1.5616083145141602,-1.7588317394256592
"BACKGROUND & AIMS: Central adiposity is a risk factor for Barrett's esophagus (BE). Serum levels of adiponectin and leptin are deregulated in obese states and are implicated as putative mediators in the pathophysiology of esophageal columnar metaplasia. We describe associations between serum adiponectin and leptin levels with BE. METHODS: Patients were recruited prospectively for a case-control study. Fasting serum levels of adiponectin and leptin were measured in 135 patients with BE and compared with 2 separate control groups: 133 subjects with gastroesophageal reflux disease (GERD) and 1157 colon screening controls. RESULTS: Multivariate analyses adjusted for age, race, and waist-to-hip ratio showed that patients within the highest tertile of serum adiponectin level had decreased odds of BE compared with screening colonoscopy controls (odds ratio [OR], 0.42; 95% confidence interval [CI], 0.22-0.80). This effect was more pronounced in men (OR, 0.35; 95% CI, 0.17-0.74) compared with women (OR, 0.71; 95% CI, 0.17-3.03). In comparisons of BE cases with GERD controls, subjects within the highest tertile of serum adiponectin level showed decreased odds of BE (OR, 0.65; 95% CI, 0.31-1.36), however, this was not statistically significant. Patients in the highest tertile of serum leptin level did not have a significantly increased risk of BE in comparison with GERD (OR, 1.32; 95% CI, 0.61-2.88) or screening colonoscopy controls (OR, 1.57; 95% CI, 0.82-3.04) in analyses including both sexes. Based on sex-specific analyses, sex did not significantly alter the association of leptin with odds of BE. CONCLUSIONS: Serum adiponectin was associated inversely with BE and this effect was more pronounced in men, whereas serum leptin showed no evidence of association with BE in comparisons with multiple control groups. The exact mechanism, if any, by which these adipokines promote metaplasia in the esophagus needs to be explored further.",1,-1.3370997905731201,1.321663498878479
"PURPOSE: To assess patients' experiences with cancer care, ratings of their quality of care, and correlates of these assessments. PATIENTS AND METHODS: For 4,093 patients with lung cancer and 3,685 patients with colorectal cancer in multiple US regions and health care delivery systems, we conducted telephone surveys of patients or their surrogates in English, Spanish, or Chinese at 4 to 7 months after diagnosis. The surveys assessed ratings of the overall quality of cancer care and experiences with three domains of interpersonal care (physician communication, nursing care, and coordination and responsiveness of care). RESULTS: English-speaking Asian/Pacific Islander patients and Chinese-speaking patients and those in worse health reported significantly worse adjusted experiences with all three domains of interpersonal care, whereas white, black, and Hispanic patients reported generally similar experiences with interpersonal care. The overall quality of cancer care was rated as excellent by 44.4% of patients with lung cancer and 53.0% of patients with colorectal cancer, and these ratings were most strongly correlated with positive experiences with coordination and responsiveness of care (Spearman rank coefficients of 0.49 and 0.42 for lung and colorectal cancer, respectively). After multivariate adjustment, excellent ratings were less common for each cancer among black patients, English-speaking Asian/Pacific Islander patients, Chinese-speaking patients, and patients reporting worse health status (all P </= .05). CONCLUSION: Patients' reports and ratings of care differed significantly by race, language, and health status. Efforts to improve patients' experiences with cancer care should focus on problems affecting Asian and Pacific Islander patients and those in worse health",1,-0.6749017834663391,0.9543135762214661
"BACKGROUND: Fanconi anaemia (FA) is a rare genetic disorder associated with bone marrow failure (BMF), congenital anomalies and cancer susceptibility. Stem cell transplantation (SCT) offers a potential cure for BMF or leukaemia, but incurs substantial risks. Little is known about factors influencing SCT decision making. OBJECTIVE: The study objective was to explore factors influencing patients' with FA and family members' decision making about SCT. DESIGN: Using a mixed-methods exploratory design, we surveyed US and Canadian patients with FA and family members who were offered SCT. MAIN VARIABLES STUDIED: Closed-ended survey items measured respondents' beliefs about the necessity, risks and concerns regarding SCT; multivariable logistic regression was used to examine the association between these factors and the decision to undergo SCT. Open-ended survey items measured respondents' perceptions of factors important to the SCT decision; qualitative analysis was used to identify emergent themes. RESULTS: The decision to undergo SCT was significantly associated with greater perceived necessity (OR = 2.81, P = 0.004) and lower concern about harms of SCT (OR = 0.31, P = 0.03). Qualitative analysis revealed a perceived lack of choice among respondents regarding the use of SCT, which was related to physician influence and respondent concerns about patients' quality of life. CONCLUSIONS: Overall, study results emphasize the importance of the delicate interplay between provider recommendation of a medical procedure and patient/parental perceptions and decision making. Findings can help providers understand the need to acknowledge family members' perceptions of SCT decision making and offer a comprehensive discussion of the necessity, risks, benefits and potential outcomes.",1,0.2770145833492279,-0.4312399923801422
"OBJECTIVES: To estimate the public health impact from restricting US retail point-of-sale (POS) tobacco product displays and advertising. METHODS: Based on existing research, this paper estimates the effects on initiation and cessation rates from restricting POS tobacco product displays and ads in the US and uses the SimSmoke simulation model to project related smoking declines and health benefits. RESULTS: New comprehensive POS restrictions are projected to reduce smoking prevalence by approximately 16% [range=3%-31%] relative to the status quo by 2065, preventing about 630,000 smoking-attributable deaths [range=108,000-1,225,000], 215,000 low birth weight births [range=33,000-421,000], 140,000 preterm births [range=22,000-271,000], and 1900 infant deaths from SIDSs [range=300-3800]. CONCLUSIONS: Federal, state, or local action to restrict POS tobacco product displays and ads would contribute to a substantial reduction in smoking-attributed death and disease.",0,0.8815656304359436,-0.8305372595787048
"BACKGROUND: The news media facilitated the rapid dissemination of the findings from the estrogen plus progestin therapy arm of the Women's Health Initiative (EPT-WHI). OBJECTIVE: To examine the relationship between the potential exposure to newspaper coverage and subsequent hormone therapy (HT) use. DESIGN/POPULATION: Population-based cohort of women receiving mammography at 7 sites (327,144 postmenopausal women). MEASUREMENTS: The outcome was the monthly prevalence of self-reported HT use. Circulation data for local, regional, and national newspapers was used to create zip-code level measures of the estimated average household exposure to newspaper coverage that reported the harmful effects of HT in July 2002. RESULTS: Women had an average potential household exposure of 1.4 articles. There was substantial variation in the level of average household exposure to newspaper coverage; women from rural sites received less than women from urban sites. Use of HT declined for all average potential exposure groups after the publication of the EPT-WHI. HT prevalence among women who lived in areas where there was an average household exposure of at least 3 articles declined significantly more (45 to 27%) compared to women who lived in areas with <1 article (43 to 31%) during each of the subsequent 5 months (relative risks 0.86-0.92; p < .006 for all). CONCLUSIONS: Greater average household exposure to newspaper coverage about the harms associated with HT was associated with a large population-based decline in HT use. Further studies should examine whether media coverage directly influences the health behavior of individual women.",0,-0.021074028685688972,0.2005053609609604
"BACKGROUND: Colorectal cancer screening is effective but underused. Guidelines for which tests are recommended and at what intervals depend on specific risks. We developed a tablet-based Cancer Risk Intake System (CRIS) that asks questions about risk prior to appointments and generates tailored printouts for patients and physicians summarizing and matching risk factors with guideline-based recommendations. METHODS: Randomized controlled trial among patients who: (i) used CRIS and they and their physicians received tailored printouts; (ii) used CRIS to answer questions but received standard information about cancer screening while their physicians received a standard electronic chart prompt indicating they were age-eligible but not currently adherent for colorectal cancer screening; or (iii) comprised a no-contact group that neither used CRIS nor received any information while their physicians received the standard prompt. Participation in testing was assessed via electronic medical record at 12 months. RESULTS: Participation in any colorectal cancer testing was three times higher for those who used the CRIS and received any printed materials, compared with no-contact controls (47% vs. 16%; P < 0.0001). Among CRIS users ages 50 and older, participation in any testing was higher in the tailored group (53% vs. 44%, P = 0.023). CONCLUSION: Use of CRIS and receipt of any information facilitated participation in testing. There was more testing participation in the CRIS-tailored than nontailored group. IMPACT: Asking patients questions about their specific risk factors and giving them and their providers information just prior to an appointment may increase participation in colorectal cancer testing. Tailoring the information has some added benefit.",1,0.30469897389411926,-0.10382847487926483
"The Message Impact Framework suggests that social interactions may offer smokers the opportunity to process pictorial warnings on cigarette packs more deeply. We aimed to describe adult smokers' social interactions about pictorial cigarette pack warnings in two longitudinal pilot studies. In Pilot Study 1, 30 smokers used cigarette packs with one of nine pictorial warnings for two weeks. In Pilot Study 2, 46 smokers used cigarette packs with one of five pictorial warnings for four weeks. Nearly all smokers (97%/96% in Pilot Study 1/2) talked about the warnings with other people, with the most common people being friends (67%/87%) and spouses/significant others (34%/42%). Pilot Study 2 found that 26% of smokers talked about the warnings with strangers. Discussions about the health effects of smoking and quitting smoking were more frequent during the first week of exposure to pictorial warnings than in the week prior to beginning the study (both p < 0.05). Pictorial warnings sparked social interactions about the warnings, the health effects of smoking, and quitting smoking, indicating that pictorial warnings may act as a social intervention reaching beyond the individual. Future research should examine social interactions as a potential mediator of the impact of pictorial warnings on smoking behavior.",0,1.8286042213439941,-1.8704555034637451
"BACKGROUND: Obesity is increasing among American women, especially as they age. The influence of obesity on the accuracy of screening mammography has not been studied extensively. METHODS: We analyzed 100 622 screening mammography examinations performed on members of a nonprofit health plan. The relationship between body mass index (weight in kilograms divided by the square of height in meters) and measures of screening accuracy was assessed. Body mass index was categorized as underweight or normal weight (<25), overweight (25-29), obesity class I (30-34), and obesity classes II to III (> or =35). RESULTS: Compared with underweight or normal weight women, overweight and obese women were more likely to be recalled for additional tests after adjusting for important covariates, including age and breast density (overweight odds ratio [OR], 1.17; 95% confidence interval [CI], 1.11-1.23); obesity class I OR, 1.27; 95% CI, 1.19-1.35; obesity classes II-III OR, 1.31; 95% CI, 1.22-1.41). As body mass index increased, women were more likely to have lower specificity (overweight OR, 0.86; 95% CI, 0.81-0.90; obesity class I OR, 0.79; 95% CI, 0.74-0.84; and obesity classes II-III OR, 0.77; 95% CI, 0.71-0.82). No statistically significant differences were noted in sensitivity. Adjusted receiver operating characteristic analysis showed statistically significant improvement in the area under the curve (AUC) for underweight or normal weight women (AUC = 0.941) vs overweight women (AUC = 0.916, P =.02) and underweight or normal weight women vs obesity classes II and III women (AUC = 0.904, P =.02). CONCLUSIONS: Obese women had more than a 20% increased risk of having false-positive mammography results compared with underweight and normal weight women, although sensitivity was unchanged. Achieving a normal weight may improve screening mammography performance",0,-1.735145092010498,1.4560258388519287
"BACKGROUND: The Alberta Physical Activity and Breast Cancer Prevention (ALPHA) Trial examined the influence of aerobic exercise on biological factors that are associated with breast cancer risk. Mammographic density, a secondary outcome, is reported here. METHODS: The ALPHA Trial was a parallel group randomized controlled trial conducted between May 2003 and July 2007. Postmenopausal, sedentary women ages 50 to 74 years (n = 320) were evenly randomized to aerobic exercise (45 minutes, 5 days per week) or control (usual life-style) for 1 year. Dense fibroglandular tissue and nondense fatty tissue were measured from mammograms at baseline and 1 year using computer-assisted thresholding software for area measurements and a new technique that relies on the calibration of mammography units with a tissue-equivalent phantom for volumetric measurements. RESULTS: Nondense volume decreased in the exercise group relative to the control group (difference between groups = -38.5 cm(3); 95% confidence interval, -61.6 to 15.4; P = 0.001). Changes in total body fat accounted for this decrease. Changes in dense area and dense volume, measures that have previously been associated with breast cancer risk, were not significantly different between the groups (P > or = 0.26). CONCLUSIONS: Achieving changes in mammographic measures may require more exercise or a study population with higher baseline levels of sex hormones or a wider range of mammographic density. The data from this study, however, suggest that the protective effect of exercise on breast cancer risk may operate through a mechanism other than mammographic density",1,-1.6159406900405884,1.2797613143920898
"Many variants that could be returned from genome sequencing may be perceived as ambiguous-lacking reliability, credibility, or adequacy. Little is known about how perceived ambiguity influences thoughts about sequencing results. Participants (n = 494) in an NIH genome sequencing study completed a baseline survey before sequencing results were available. We examined how perceived ambiguity regarding sequencing results and individual differences in medical ambiguity aversion and tolerance for uncertainty were associated with cognitions and intentions concerning sequencing results. Perceiving sequencing results as more ambiguous was associated with less favorable cognitions about results and lower intentions to learn and share results. Among participants low in tolerance for uncertainty or optimism, greater perceived ambiguity was associated with lower intentions to learn results for non-medically actionable diseases; medical ambiguity aversion did not moderate any associations. Results are consistent with the phenomenon of ""ambiguity aversion"" and may influence whether people learn and communicate genomic information.",0,0.3910921514034271,-0.32265377044677734
"We sought to investigate genetic variation in hormone pathways in relation to risk of overall and subtype-specific breast cancer in women of African ancestry (AA). Genotyping and imputation yielded data on 143,934 SNPs in 308 hormone-related genes for 3663 breast cancer cases (1098 ER-, 1983 ER+, 582 ER unknown) and 4687 controls from the African American Breast Cancer Epidemiology and Risk (AMBER) Consortium. AMBER includes data from four large studies of AA women: the Carolina Breast Cancer Study, the Women's Circle of Health Study, the Black Women's Health Study, and the Multiethnic Cohort Study. Pathway- and gene-based analyses were conducted, and single-SNP tests were run for the top genes. There were no strong associations at the pathway level. The most significantly associated genes were GHRH, CALM2, CETP, and AKR1C1 for overall breast cancer (gene-based nominal p </= 0.01); NR0B1, IGF2R, CALM2, CYP1B1, and GRB2 for ER+ breast cancer (p </= 0.02); and PGR, MAPK3, MAP3K1, and LHCGR for ER- disease (p </= 0.02). Single-SNP tests for SNPs with pairwise linkage disequilibrium r (2) < 0.8 in the top genes identified 12 common SNPs (in CALM2, CETP, NR0B1, IGF2R, CYP1B1, PGR, MAPK3, and MAP3K1) associated with overall or subtype-specific breast cancer after gene-level correction for multiple testing. Rs11571215 in PGR (progesterone receptor) was the SNP most strongly associated with ER- disease. We identified eight genes in hormone pathways that contain common variants associated with breast cancer in AA women after gene-level correction for multiple testing.",1,-1.5606412887573242,1.585770606994629
"BACKGROUND: It is unclear whether the disproportionately higher incidence and mortality from colorectal cancer among blacks compared with whites reflect differences in health-care utilization or colorectal cancer susceptibility. METHODS: A total of 60, 572 non-Hispanic white and black participants in the ongoing Prostate, Lung, Colorectal, and Ovarian (PLCO) Cancer Screening Trial underwent trial-sponsored screening flexible sigmoidoscopy (FSG) without biopsy at baseline in 10 geographically dispersed centers from November 1993 to July 2001. Subjects with polyps or mass lesions detected by FSG were referred to their physicians for diagnostic workup, the cost of which was not covered by PLCO. The records of follow-up evaluations were collected and reviewed. We used log binomial modeling with adjustment for age, education, sex, body mass index, smoking, family history of colorectal cancer, colon examination within previous 3 years, personal history of polyps, and screening center to examine whether utilization of diagnostic colonoscopy and yield of neoplasia differed by race. RESULTS: Among 57 561 whites and 3011 blacks who underwent FSG, 13,743 (23.9%) and 767 (25.5%) had abnormal examinations, respectively. A total of 9944 (72.4%) whites and 480 (62.6%) blacks had diagnostic colonoscopy within 1 year following the abnormal FSG screening. When compared with whites, blacks were less likely to undergo diagnostic evaluation (adjusted risk ratio = 0.88, 95% confidence interval = 0.83 to 0.93). Overall, among subjects with diagnostic colonoscopy (n = 10 424), there was no statistically significant difference by race in the prevalence of adenoma, advanced adenoma, advanced pathology in small adenomas (high-grade dysplasia or villous histology in adenomas <10 mm), or colorectal cancer. CONCLUSIONS: We observed a lower follow-up for screen-detected abnormalities among blacks when compared with whites but little difference in the yield of colorectal neoplasia. Health-care utilization may be playing more of a role in colorectal cancer racial disparity than biology.",1,-1.681976556777954,1.4889264106750488
